"VideoID","PublishedDate","Title","Description","ViewCount","LikeCount","DislikeCount","FavoriteCount","CommentCount","Duration"
"gH5RhpCkceI","2013-10-14T23:04:02.000Z","Dennis Miller vs. Dennis Miller - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 13: http://j.mp/1ett5fW
Weekend Update: Guests: http://j.mp/1fHpwyV

Dennis Miller appears to comment on an earlier Dennis Miller editorial.  Aired 12/19/87",4243,19,0,0,0,"PT2M44S"
"goPerp_BWvs","2013-10-14T22:13:41.000Z","Baby Names - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 18: http://j.mp/170knyb
Family: http://j.mp/1bKKsbd

A couple tries to come to an agreement on baby names.  Aired 09/26/92",40330,263,8,0,12,"PT5M37S"
"Hr28TQeMbHc","2013-10-15T01:14:43.000Z","Banana Republic - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 24: http://j.mp/1aJTC4P
Business Parodies: http://j.mp/187G4l5

Employees panics when customer won't tell them how he's doing.  Aired 03/20/99",169602,692,15,0,19,"PT4M32S"
"isL3YNpQ_2E","2013-10-15T01:05:26.000Z","Dress-Up - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Movie Parodies: http://j.mp/14Mjfxh
SEASON 8: http://j.mp/16USwlL

In this mash-up movie parody of Mommie Dearest and E.T., Drew Barrymore plays dresses up Tim Kazurinsky.  Aired 11/20/82",19937,28,4,0,2,"PT1M42S"
"KjjWUpw1hoU","2013-10-15T01:04:40.000Z","Vinny Talks to Drew - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 35: http://j.mp/1bKK7oV
Talk Shows: http://j.mp/170pPA5

Italian talk show hosts have secrets too.  Aired 10/10/09",232678,1330,13,0,129,"PT6M10S"
"l6vS99dEexI","2013-10-11T03:19:15.000Z","SNL Digital Short: I Broke My Arm - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SNL Video Shorts: http://j.mp/GIZBg6
SEASON 36: http://j.mp/16I5RKf

The cool girl in school is having a run of bad luck in the cafeteria.  Aired 10/23/10",2006711,13589,202,0,697,"PT2M43S"
"lgXRSU4lazo","2013-10-14T21:44:59.000Z","Cold Opening: Secret Cave - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 27: http://j.mp/15BqcVH
Political Impressions: http://j.mp/1dODboY
Cold Openings: http://j.mp/18oRjll

Dick Cheney reports from a secret cave in Afghanistan.  Aired 10/13/01",2941,12,0,0,0,"PT3M36S"
"luoK8hrWDUE","2013-10-14T22:31:30.000Z","Weekend Update Segment: David Spade - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 18: http://j.mp/170knyb
Weekend Update: Guests: http://j.mp/1fHpwyV

Hollywood Minute with David Spade.  Aired 01/16/93",2025,12,0,0,0,"PT2M56S"
"mZYaw2Gvm3Q","2013-10-15T01:04:21.000Z","Drew Barrymore Monologue: E.T. - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Monologues: http://j.mp/16NdBBC
Surprise Guests: http://j.mp/1dOFIiQ
SEASON 29: http://j.mp/1awAvOP

Drew Barrymore reunites with her childhood co-star, E.T., as well as others whom she has never worked with.  Aired 02/14/04",45535,149,2,0,5,"PT4M26S"
"njd8lTOy210","2013-10-15T01:05:12.000Z","SNL Digital Short: Brenda and Shaun - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 35: http://j.mp/1bKK7oV
SNL Video Shorts: http://j.mp/GIZBg6

Magic for any and all occasions!  Aired 10/10/09",23266,89,2,0,4,"PT2M17S"
"NqmrQKUGrH4","2013-10-14T23:01:05.000Z","Simon - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Simon: http://j.mp/1ajrW5O
SEASON 18: http://j.mp/170knyb
Talk Shows: http://j.mp/170pPA5

Simon is visited by Vinny in the tub. They met in Atlantic City and their fathers might work together.  Aired 01/09/93",19674,95,2,0,1,"PT5M18S"
"NX003mh0fWE","2013-10-14T22:35:37.000Z","Dick Clark Productions' Receptionist - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 17: http://j.mp/GRzV0c

An extremely discriminating receptionist won't let anyone in to see Mr. Clark.  Aired 12/07/91",6917,37,3,0,1,"PT6M3S"
"OkB4KpqYccA","2013-10-15T01:07:22.000Z","Celebrity Ghost Stories - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 35: http://j.mp/1bKK7oV
Celebrity Impressions: http://j.mp/1bEY4ok
TV Show Parodies: http://j.mp/GREE20

Hollywood sees dead people.  Aired 10/10/09",173472,833,32,0,30,"PT4M50S"
"p0KTob-qSMw","2013-10-14T22:17:29.000Z","The Date Sketch - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Romance: http://j.mp/1abJUHn
SEASON 16: http://j.mp/1g9grSE

On their first date, Maureen is really giddy and nervous, and a little tipsy.  Aired 11/10/90",1575,8,1,0,0,"PT6M10S"
"pIoUDuaNV44","2013-10-14T22:31:34.000Z","Salon Shampoo - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Commercials: http://j.mp/18eQ1JG
SEASON 17: http://j.mp/GRzV0c

The new Salon Shampoo will make all your dreams come true.  Aired 01/11/92",69283,279,12,0,9,"PT1M37S"
"Q0kDzOc0hnM","2013-10-14T21:44:22.000Z","Cold Opening: Controlling the Airwaves - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Celebrity Impressions: http://j.mp/1bEY4ok
Cold Openings: http://j.mp/18oRjll
SEASON 23: http://j.mp/19D0IF3

An important address from the White House is interrupted by an even more important message from Bill Gates, which is then interrupted by TV magnate Ted Turner, who fights with Gates for the airwaves.  Aired 11/08/97",1771,9,0,0,0,"PT4M22S"
"QKTmVwL_zro","2013-10-14T21:44:48.000Z","Weekend Update: Iraqi Prisoner Scandal - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Political Impressions: http://j.mp/1dODboY
Bill Clinton Impressions: http://j.mp/GRvgLL
SEASON 29: http://j.mp/1awAvOP

Political correspondent Bill Clinton shares his thoughts on the impact of the Iraqi prisoner scandal on the Bush administration.  Aired 05/01/04",26289,135,1,0,1,"PT3M29S"
"QZ3I89Vaqfs","2013-10-15T01:12:28.000Z","Cooking Al Fresco - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 35: http://j.mp/1bKK7oV
Cooking Shows: http://j.mp/GRDHXo

Cooking is for the birds.  Aired 10/10/09",114368,434,23,0,16,"PT4M3S"
"RjS5NtLcqKE","2013-10-14T21:44:51.000Z","VP Race - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Weekend Update: Guests: http://j.mp/1fHpwyV
Bill Clinton Impressions: http://j.mp/GRvgLL
SEASON 29: http://j.mp/1awAvOP

Former President Bill Clinton appears to handicap the heated vice-presidential race.  Aired 03/06/04",30947,186,2,0,4,"PT4M19S"
"t7Cidow8-f0","2013-10-14T22:13:43.000Z","It's Pat: New Roommate - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 18: http://j.mp/170knyb
It's Pat: http://j.mp/1bkIv5W
Classic Characters: http://j.mp/GIXdWz

Pat's new roommate slowly becomes obsessed with taking over Pat's life.  Aired 10/10/92",17336,70,8,0,11,"PT7M"
"TYkjXMpKBBQ","2013-10-14T22:13:57.000Z","Pat at the Office - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
It's Pat: http://j.mp/1bkIv5W
SEASON 16: http://j.mp/1g9grSE
Classic Characters: http://j.mp/GIXdWz

Bill can't figure out if his supervisor, Pat, is a man or a woman.  Aired 12/01/90",8762,32,3,0,3,"PT5M32S"
"uAz_uwhIl9A","2013-10-14T23:02:44.000Z","Weekend Update: Financial Analyst - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 11: http://j.mp/15r8l3s
Weekend Update: Guests: http://j.mp/1fHpwyV

Financial analyst Damon Wayans looks at President Reagan's budget proposal.  Aired 11/16/85",534,1,0,0,0,"PT3M4S"
"uiMtvmI87Kw","2013-10-15T01:06:20.000Z","Larry King - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 35: http://j.mp/1bKK7oV
TV Show Parodies: http://j.mp/GREE20
News and Current Events: http://j.mp/1dH7IF0

Larry has a panel discussion on wieners.  Aired 10/10/09",5075,21,1,0,0,"PT4M53S"
"vS6PZb83fNs","2013-10-14T23:02:11.000Z","Weekend Update: Father Guido Sarducci - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 11: http://j.mp/15r8l3s
Weekend Update: Guests: http://j.mp/1fHpwyV
Classic Characters: http://j.mp/GIXdWz

Father Guido talks about his ascension in the Catholic Church.  Aired 11/23/85",2676,13,0,0,1,"PT6M1S"
"w0iRGsLCGtc","2013-10-14T22:31:34.000Z","Weekend Update: Animal Rights - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Weekend Update: News: http://j.mp/18lCrGe
SEASON 17: http://j.mp/GRzV0c

David Spade comments on an elephant that recently ran away from the circus.  Aired 02/15/92",1168,4,0,0,1,"PT2M43S"
"WPR1m7AqCbk","2013-10-14T23:05:34.000Z","Sports Fantasy - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Weekend Update: News: http://j.mp/18lCrGe
SEASON 11: http://j.mp/15r8l3s

Dennis interviews athletes about fulfilling their biggest sports fantasies.  Aired 11/09/85",583,0,0,0,0,"PT2M59S"
"Wx_KyFog3Cc","2013-10-14T21:44:51.000Z","Update Thursday: Debate Open, Part 1 - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 34: http://j.mp/15sB2Pw
Update Thursdays: http://j.mp/19pPxD0

Obama and McCain debate the issues; Featuring Bill Murray and Chris Parnell  Aired 10/09/08",14540,73,3,0,3,"PT10M25S"
"xdwAbmzQySQ","2013-10-14T22:31:31.000Z","Michael J. Fox - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Celebrity Impressions: http://j.mp/1bEY4ok
Weekend Update: Guests: http://j.mp/1fHpwyV
SEASON 15: http://j.mp/1c3pxQO

On location in the Philippines, Michael J. Fox gives a preview of ""Casualties 2"".  Aired 02/10/90",7537,61,1,0,5,"PT1M48S"
"ysK2yr83hN0","2013-10-11T03:19:12.000Z","Emma Stone Promo - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Promos: http://j.mp/17i3XRE
SEASON 37: http://j.mp/16I8lIw

Emma hosts an all-new SNL 11/12 with musical guest Coldplay.  Aired 11/12/11",91504,502,11,0,24,"PT2M11S"
"ZkIvpj_jdd0","2013-10-14T23:00:53.000Z","Danny DeVito Monologue: Asbury Park - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Monologues: http://j.mp/16NdBBC
SEASON 13: http://j.mp/1ett5fW

Danny DeVito talks about his roots in Asbury Park.  Aired 12/05/87",734,3,0,0,0,"PT4M16S"
"zma4GpLprBU","2013-10-14T23:04:41.000Z","Movie Critic - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 11: http://j.mp/15r8l3s
Weekend Update: Guests: http://j.mp/1fHpwyV

Joan Cusack critiques Out of Africa, admitting that she just didn't find it funny.  Aired 03/22/86",936,1,1,0,0,"PT2M42S"
"ZS0kHlJbVts","2013-10-15T01:04:39.000Z","Drew Barrymore Monologue: Song - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Monologues: http://j.mp/16NdBBC
SEASON 24: http://j.mp/1aJTC4P
Musical Numbers: http://j.mp/170kwSe

Drew Barrymore's monologue; she's been through so much since she last hosted, she wrote a song about it.  Aired 03/20/99",19581,113,4,0,8,"PT4M23S"
"-kmlW73JFhQ","2013-10-11T02:35:08.000Z","Looks at Books: Dr. Simon Radlauer - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 7: http://j.mp/1c3wktO
Talk Shows: http://j.mp/170pPA5

Karen Block hosts Looks at Books and speaks with Dr. Simon Radlauer, who claims the Beatles stole their music from the Nazis.  Aired 05/15/82",312,1,0,0,0,"PT2M44S"
"-n2O8gtqhTE","2013-10-10T20:15:53.000Z","MacGruber: Jonah Hill - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
MacGruber: http://j.mp/1fC6kYI
Classic Characters: http://j.mp/GJ0aXb
SEASON 33: http://j.mp/GOcEwY

All three MacGrubers with Jonah Hill  Aired 03/15/08",153718,479,17,0,15,"PT3M44S"
"2DwpXmTSojA","2013-10-10T02:14:01.000Z","J-Pop Talk Show: Japanese Culture Enthusiasts - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 37: http://j.mp/16FEes7
Talk Shows: http://j.mp/170pPA5

Two Japanese culture enthusiasts celebrate their passion on their campus TV channel.  Aired 12/10/11",709221,5504,262,0,609,"PT5M42S"
"2MRpmik4sdg","2013-10-10T02:37:20.000Z","Weekend Update: Part 2 - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Weekend Update: Guests: http://j.mp/1fHpwyV
SEASON 33: http://j.mp/184ueIh

Weekend Update with French Def Jam Comedian, Jean K. Jean  Aired 05/10/08",7101,32,1,0,2,"PT4M12S"
"3n5R-r05TI0","2013-10-10T23:03:00.000Z","First Night Out - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Romance: http://j.mp/1dVBsy2
SEASON 31: http://j.mp/18r3opS

Introverted co-workers Neil (Will Forte), Jean (Kristen Wiig) and Sally (Lindsay Lohan) finally make it out of the office to indulge in a bar's social scene, which eventually opens them up to the possibility of a threesome.  Aired 04/15/06",308010,1291,33,0,62,"PT5M58S"
"4bMpZvov9UI","2013-10-10T21:29:32.000Z","Cold Opening: Paulette Clooney Meets Olivia in the Ladies Room - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 7: http://j.mp/1c3wktO
Cold Openings: http://j.mp/18oRjll

The Pig, Paulette Clooney, realizes she is insulting Olivia in the Ladies Room.  Aired 05/22/82",736,6,0,0,1,"PT3M36S"
"4CcOI6Vt8-Q","2013-10-10T21:29:14.000Z","Pepe Gonzales - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 6: http://j.mp/1dVARMV

Pepe is NYCs only living bullfighter.  Aired 12/06/80",436,0,0,0,0,"PT3M32S"
"5-A9oqg931c","2013-10-10T02:37:20.000Z","Weekend Update Thursday: Whoopi and Joy - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Celebrity Impressions: http://j.mp/1bEY4ok
SEASON 35: http://j.mp/1bKK7oV
Weekend Update: Guests: http://j.mp/1fHpwyV

Two ladies from The View talk Polanski.  Aired 10/01/09",66227,306,6,0,14,"PT3M17S"
"7EFNcB4UexY","2013-10-11T00:13:12.000Z","Cold Opening: Pat Buchanan - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Political Impressions: http://j.mp/1aqsTJy
Cold Openings: http://j.mp/18oRjll
SEASON 21: http://j.mp/1fGo8Cf

Pat Buchanan bullies Steve Forbes into making a donation toward his campaign.  Aired 02/24/96",2479,5,3,0,2,"PT3M35S"
"8SISWSZUZP4","2013-10-10T21:28:19.000Z","The 100 Years War - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 6: http://j.mp/1dVARMV

A very brief overview of the 100 Years War.  Aired 11/22/80",383,2,1,0,5,"PT1M11S"
"92q0kdZYKWg","2013-10-10T21:28:56.000Z","Mary Lou James: Unusual Diet Tips - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 6: http://j.mp/1dVARMV
Weekend Update: Guests: http://j.mp/1fHpwyV

Health editor Mary Lou has some unusual diet tips for New Yorkers.  Aired 01/17/81",408,0,0,0,1,"PT1M54S"
"9dv0BIh5zKs","2013-10-10T20:14:23.000Z","Brutus - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 37: http://j.mp/16I8lIw

A scientist excited to unveil a monkey's ability to speak is overshadowed by the monkey's statements.  Aired 03/10/12",143477,868,25,0,55,"PT5M29S"
"9PMnPEhLuTA","2013-10-10T02:37:20.000Z","Colin's Place - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Political Impressions: http://j.mp/1aqsTJy
SEASON 31: http://j.mp/18r3opS

Colin Powell's life has really gone to the dogs.  Aired 05/06/06",25121,80,3,0,2,"PT5M17S"
"agfR-PwswPY","2013-10-10T02:13:30.000Z","SNL Promo: Katy Perry - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Promos: http://j.mp/17gzRy7
SEASON 37: http://j.mp/16FEes7

Katy Perry hosts an all-new SNL 12/10 with musical guest Robyn.  Aired 12/10/11",57095,290,7,0,6,"PT1M45S"
"ahDIvrVAk2U","2013-10-10T20:13:36.000Z","SNL Promo: Jonah Hill - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Promos: http://j.mp/17gzRy7
SEASON 37: http://j.mp/16FEes7

Jonah hosts an all-new SNL with musical guest The Shins.  Aired 03/10/12",20123,58,1,0,1,"PT1M48S"
"AHWkY0oKkdA","2013-10-10T20:14:06.000Z","MacGruber: Paint Factory - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
MacGruber: http://j.mp/1fC6kYI
Classic Characters: http://j.mp/GJ0aXb
SEASON 33: http://j.mp/184ueIh

MacGruber loses it bigtime and hands over his job with similar results  Aired 03/15/08",30587,81,4,0,2,"PT2M22S"
"AIQwxd1mT9U","2013-10-10T21:29:41.000Z","Elizabeth Ashley Monologue - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Monologues: http://j.mp/16NdBBC
SEASON 7: http://j.mp/1c3wktO

Elizabeth Ashley reads a letter written home after first arriving in NYC years ago.  Aired 02/27/82",488,1,0,0,0,"PT3M17S"
"aSfxwFK5Xy4","2013-10-14T23:00:58.000Z","Blame the Bodyguard - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 9: http://j.mp/19bkIhY

At a senator's funeral everyone blames the bodyguard including the bodyguard.  Aired 10/15/83",1010,6,0,0,0,"PT5M1S"
"b-2fnZfK9Lg","2013-10-10T23:03:02.000Z","Disney Housewives - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
TV Show Parodies: http://j.mp/1dOGbld
SEASON 37: http://j.mp/16FEes7

The Real Housewives of Disney aren't quite the princesses you met in their films long ago.  Aired 03/03/12",6052040,49013,652,0,1164,"PT3M50S"
"B8dKnFU5LUE","2013-10-10T21:54:36.000Z","The Exorcist Loves His Momma - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Religious Parodies: http://j.mp/19wnDat
SEASON 1: http://j.mp/1aboVT2

Even in the face of death itself, you don't ever want to bad mouth Father Karras's mama.  Aired 12/13/75",57624,437,10,0,32,"PT4M51S"
"bolIVKhrMEg","2013-10-10T20:15:43.000Z","Digital Short: Tennis Balls - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SNL Video Shorts: http://j.mp/GIZBg6
SEASON 37: http://j.mp/16FDz9W

The Science Finders' experiment on heartbeats gets out of hand when their subject is repeatedly hit in the genitals with tennis balls.  Aired 03/10/12",109920,828,14,0,24,"PT3M53S"
"bYPyFFT3xG8","2013-10-11T00:17:38.000Z","Ex-Convict Waiter - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 22: http://j.mp/1f1wsMh
Restaurants: http://j.mp/19lCn9X

Ex-con waiter makes a couple's dining experience uncomfortable.  Aired 10/05/96",221500,727,58,0,26,"PT3M54S"
"cp4Nr57SJ5U","2013-10-10T21:55:50.000Z","Science Edition - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 6: http://j.mp/1dVARMV
Weekend Update: News: http://j.mp/15nfhve

Dr. Jonathan Lear discusses DNA.  Aired 03/07/81",467,2,0,0,0,"PT2M"
"D6XgUlcjjdE","2013-10-10T23:02:41.000Z","Psychic Awards - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
TV Show Parodies: http://j.mp/1dOGbld
SEASON 37: http://j.mp/16FEes7

It's the time of year where the industry recognizes the best psychics, mediums and magicians.  Aired 03/03/12",326570,1956,17,0,42,"PT4M7S"
"DIv1Z2JnuNo","2013-10-11T02:12:54.000Z","Cold Opening: Ringo Starr - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 10: http://j.mp/14vnFXM
Cold Openings: http://j.mp/18oRjll

Ringo Starr finds himself up for sale during an auction for Beatles memorabilia.  Aired 12/08/84",11508,119,1,0,12,"PT4M5S"
"E8z0iIJ1ldo","2013-10-10T21:54:52.000Z","The Mr. Bill Show: Magic Show - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 2: http://j.mp/16y6Hhn
Classic Characters: http://j.mp/GJ0aXb

Magic is never better when the assistant is unwilling.  Aired 01/22/77",1155,10,1,0,1,"PT3M33S"
"fO3AYbh7TnE","2013-10-10T20:14:58.000Z","Jonah Hill Monologue - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Monologues: http://j.mp/16NdBBC
SEASON 37: http://j.mp/16I8lIw
Surprise Guests: http://j.mp/1dOFIiQ

Jonah talks about life after his Oscar nomination and shows a short film about his hosting preparation before he's paid a visit by Tom Hanks.  Aired 03/10/12",426685,1895,40,0,48,"PT7M12S"
"jO8WiisfuAw","2013-10-14T23:01:01.000Z","Book Beat: Debra Rappaport - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
SEASON 9: http://j.mp/19bkIhY
Talk Shows: http://j.mp/170pPA5

Prolific local author Chuck Bell is interviewed about his strange self-published books.  Aired 10/15/83",438,3,1,0,0,"PT2M57S"
"jsWs5Kd-qD8","2013-10-10T20:14:56.000Z","MacGruber: The Bank - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
MacGruber: http://j.mp/1fC6kYI
Classic Characters: http://j.mp/GIXdWz
SEASON 33: http://j.mp/184ueIh

MacGruber tries to diffuse a workplace rumor and a bomb with similar results  Aired 03/15/08",37233,91,5,0,2,"PT1M53S"
"KRXn7dfnmW8","2013-10-10T02:13:57.000Z","One Magical Night - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Romance: http://j.mp/1dVBsy2
SEASON 37: http://j.mp/16FEes7

Two strangers meet in a lounge and seem to have everything possible in common.  Aired 12/10/11",479136,3154,51,0,183,"PT5M9S"
"LWr5SLg8hSE","2013-10-10T23:01:51.000Z","Disney Vault (VT) - Saturday Night Live","Subscribe to SaturdayNightLive: http://j.mp/1bjU39d
Commercials: http://j.mp/18eQ1JG
SEASON 31: http://j.mp/18r3opS

Step inside the Vault for undiscovered Disney gems.  Aired 04/15/06",169850,1046,53,0,62,"PT3M55S"
